send_date,Audit Date,spbu_no,region,year,address,city_name,tipe_spbu,rayon,audit_level,audit_next,good_status,excellent_status,Total Score,SSS,EQnQ,RFS,VFC,EPO,kelas_spbu,penalty_good_alerts,penalty_excellent_alerts
2025-12-08,2025-12-08,11-294701,I,2025,Jl. Baloi Taman Kota Mas,Kota Batam,COCO,SBM Kepulauan Riau I Fuel,DAE,DAE,CERTIFIED,CERTIFIED,96.02,96.67,98.17,99.17,97.00,80.20,Pasti Pas Excellent,,
2025-12-13,2025-12-12,11-294703,I,2025,"Jl  Yos Sudarso, Baloi Kota Batam",Kota Batam,COCO,SBM Kepulauan Riau I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,91.31,93.33,98.08,93.50,99.00,52.81,Pasti Pas Good,,NFR
2025-12-22,2025-12-20,13-282605,I,2025,"Jl. Dahlia, Sukajadi Pekanbaru",Kota Pekanbaru,CODO I,SBM Riau I Fuel,TAGE1,TAGE2,CERTIFIED,NOT CERTIFIED,88.84,87.67,100.00,90.38,94.00,50.61,Pasti Pas Good,,NFR
2025-12-15,2025-12-14,13-282606,I,2025,JL. RAWAMANGUN KEL. TANGKERANG LABU,Kota Pekanbaru,,SBM Riau I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,89.83,81.67,100.00,93.86,94.50,71.00,Pasti Pas Good,,Jalur Fast Track
2025-12-08,2025-12-05,13-282610,I,2025,JL. PAUS KEL. TANGKERANG KEC. MARPOYAN DAMAI,Kota Pekanbaru,,SBM Riau I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,87.24,83.33,98.17,90.69,96.00,50.61,Pasti Pas Good,,NFR
2025-12-19,2025-12-18,13-282612,I,2025,Jl. SM. Amin Panam Pekanbaru,Kota Pekanbaru,,SBM Riau I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,91.28,87.33,100.00,93.86,99.00,64.00,Pasti Pas Good,,NFR
2025-12-29,2025-12-27,13-282634,I,2025,"Jl. Soekarno Hatta, Pekanbaru",Kota Pekanbaru,CODO I,SBM Riau I Fuel,TAG1,TAG2,CERTIFIED,NOT CERTIFIED,89.59,89.67,96.35,92.75,97.00,53.18,Pasti Pas Good,,"Jalur Fast Track, NFR"
2025-12-04,2025-12-04,13-284607,I,2025,Jl. Garuda Sakti Km. 8 Kel. Karya Indah Kec. Tapung,Kab.Kampar,CODO I,SBM Riau I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,88.95,88.33,96.97,91.34,92.50,58.50,Pasti Pas Good,,"Jalur Fast Track, NFR"
2025-12-23,2025-12-20,13-284626,I,2025,"Pekanbaru - Kuansing, Lipat Kain, Kampar",Kab Kampar,CODO I,SBM Riau I Fuel,TAG3,DAG1,CERTIFIED,NOT CERTIFIED,92.89,91.33,100.00,95.21,99.00,65.30,Pasti Pas Good,,NFR
2025-12-02,2025-12-02,13-287620,I,2025,"Jl. Rangau Km. 7, Kel. Pematang Pudu, Kec. Mandau, Duri, Kab. Bengkalis",Kab Bengkalis,,SBM Riau II Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,89.92,90.67,96.52,93.34,96.50,54.30,Pasti Pas Good,,NFR
2025-12-08,2025-12-05,13-287637,I,2025,Jl. Jendral Sudirman,Kab. Bengkalis,CODO I,SBM Riau II Fuel,DAG1,DAG2,CERTIFIED,NOT CERTIFIED,87.86,86.00,94.52,93.90,97.00,52.21,Pasti Pas Good,,"NFR, Jalur Fast Track"
2025-12-23,2025-12-22,13-288601,I,2025,"Jl. Prof. M. Yamin, No. 01, Dumai",Kab.Dumai,CODO I,SBM Riau II Fuel,TAGE3,DAGE,CERTIFIED,NOT CERTIFIED,89.05,81.33,100.00,93.54,97.00,62.51,Pasti Pas Good,,"Jalur Fast Track, NFR"
2025-12-11,2025-12-10,13-291702,I,2025,"Komp.Bintan Centre, Terminal Bus, Km.9",Kota Tanjung Pinang,CODO I,SBM Kepulauan Riau I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,90.81,91.67,100.00,88.85,95.00,60.46,Pasti Pas Good,,"NFR, Jalur Fast Track"
2025-12-11,2025-12-10,13-291706,I,2025,JL. RH. FISABILILAH KM. 8 Atas Tanjung Pinang,Kota Tanjung Pinang,CODO I,SBM Kepulauan Riau I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,89.05,87.33,97.98,93.89,93.00,53.83,Pasti Pas Good,,"Jalur Fast Track, NFR"
2025-12-08,2025-12-05,13-292630,I,2025,"Jl Lintas Rengat Tembilahan, Tempuling Indragiri Hilir",Kab Indragiri Hilir,CODO I,SBM Riau III Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,90.79,88.33,98.26,93.65,97.00,63.70,Pasti Pas Good,,NFR
2025-12-04,2025-12-03,13-293622,I,2025,"Jl. Lintas Timur, Siberida",Kab Indragiri Hulu,CODO I,SBM Riau III Fuel,DAE,DAE,CERTIFIED,CERTIFIED,91.07,87.33,98.17,91.14,99.00,72.98,Pasti Pas Excellent,,
2025-12-12,2025-12-11,13-295609,I,2025,"Jalan intas Taluk Kuantan, Kecamatan Logas",Kab Kuantan Singingi,CODO I,SBM Riau III Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,90.33,91.67,100.00,94.36,89.00,50.46,Pasti Pas Good,,NFR
2025-12-16,2025-12-16,14-281616,I,2025,Jl.Yos Sudarso,Kota Pekanbaru,DODO,SBM Riau I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,87.64,83.33,97.87,92.80,95.00,52.23,Pasti Pas Good,,"NFR, Jalur Fast Track"
2025-12-15,2025-12-12,14-281629,I,2025,Jl. Durian,Kota Pekanbaru,DODO,SBM Riau I Fuel,TAGE1,TAGE2,CERTIFIED,NOT CERTIFIED,89.4,87.33,98.08,95.00,97.00,50.80,Pasti Pas Good,,"NFR, Jalur Fast Track"
2025-12-12,2025-12-11,14-282603,I,2025,JL. JEND. SUDIRMAN NO.468,Kota Pekanbaru,DODO,SBM Riau I Fuel,DAGE,TAGE1,NOT CERTIFIED,NOT CERTIFIED,82.02,87.33,82.65,87.13,87.00,48.88,Pasti Pas Good,,"Jalur Fast Track, NFR"
2025-12-08,2025-12-06,14-2826114,I,2025,Jl.Riau - Pekanbaru,Kota Pekanbaru,DODO,SBM Riau I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,91.54,91.33,98.26,92.65,97.00,64.20,Pasti Pas Good,,"NFR, Jalur Fast Track"
2025-12-22,2025-12-20,14-2826117,I,2025,Jl.Subrantas Panam  - Pekanbaru	Kota Pekanbaru,Kodya Pekan Baru,DODO,SBM Riau I Fuel,TAG1,TAG2,CERTIFIED,NOT CERTIFIED,89.38,90.89,97.12,92.59,85.00,60.18,Pasti Pas Good,,"NFR, Jalur Fast Track"
2025-12-08,2025-12-08,14-2826123,I,2025,Jl. Srikandi - Pekanbaru,Kota Pekanbaru,DODO,SBM Riau I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,89.34,87.33,100.00,92.65,97.00,49.06,Pasti Pas Good,,"NFR, Jalur Fast Track"
2025-12-12,2025-12-11,14-282630,I,2025,Jl.Imam Munandar no.11 Pekanbaru,Kota Pekanbaru,,SBM Riau I Fuel,TAG3,DAG1,CERTIFIED,NOT CERTIFIED,92.04,94.67,100.00,93.29,96.50,53.40,Pasti Pas Good,,NFR
2025-12-10,2025-12-09,14-282635,I,2025,"Jl. Arifin Ahmad No.Kelurahan, Sidomulyo Tim., Kec. Marpoyan Damai, Kota Pekanbaru",Kodya Pekan Baru,DODO,SBM Riau I Fuel,TAG1,TAG2,CERTIFIED,NOT CERTIFIED,89.79,87.89,98.08,91.62,94.50,63.28,Pasti Pas Good,,Jalur Fast Track
2025-12-18,2025-12-18,14-282636,I,2025,"Jl. Soekarno-Hatta, Tampan Pekanbaru",Kota Pekanbaru,,SBM Riau I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,92.96,94.67,98.26,93.79,97.00,66.30,Pasti Pas Good,,NFR
2025-12-24,2025-12-23,14-282650,I,2025,Jl. Kaharuddin Nasution,Kota Pekanbaru,DODO,SBM Riau I Fuel,TAGE3,DAGE,CERTIFIED,NOT CERTIFIED,91.29,91.33,98.17,93.59,85.00,72.21,Pasti Pas Good,,Jalur Fast Track
2025-12-15,2025-12-13,14-282682,I,2025,"Jl. Garuda Sakti Km.2,5 - Kampar",Kota Pekanbaru,DODO,SBM Riau I Fuel,Re-CA1,TAG1,CERTIFIED,NOT CERTIFIED,89.81,91.33,97.26,95.34,87.00,54.51,Pasti Pas Good,,NFR
2025-12-23,2025-12-22,14-282686,I,2025,"Jl. Siak II, Kel.Palas",Kota Pekanbaru,DODO,SBM Riau I Fuel,TAGE2,TAGE3,CERTIFIED,NOT CERTIFIED,87.6,80.33,100.00,92.60,95.00,54.76,Pasti Pas Good,,"Jalur Fast Track, NFR"
2025-12-16,2025-12-15,14-282696,I,2025,"Jl. Lintas Timur Hang Tuah Ujung, Kulim",Kota Pekanbaru,DODO,SBM Riau I Fuel,Re-CAE1,TAGE1,CERTIFIED,NOT CERTIFIED,85.4,81.89,92.16,90.42,97.00,56.50,Pasti Pas Good,,NFR
2025-12-23,2025-12-23,14-2836109,I,2025,Jl. Raya lintas timur Km.72,Kab Pelalawan,DODO,SBM Riau III Fuel,Re-CA2,TAG1,CERTIFIED,NOT CERTIFIED,85.75,90.89,94.25,88.60,95.00,30.36,Pasti Pas Good,,"NFR, Jalur Fast Track"
2025-12-03,2025-12-03,14-283624,I,2025,Jl.Lintas Timur,Kab Pelalawan,,SBM Riau III Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,92.26,92.67,98.08,93.86,97.00,65.58,Pasti Pas Good,,Jalur Fast Track
2025-12-04,2025-12-03,14-2846124,I,2025,Jl. Lintas Timur Pasir Putih,Kab Kampar,,SBM Riau I Fuel,DAG2,TAG1,NOT CERTIFIED,NOT CERTIFIED,86.64,87.33,94.25,86.80,97.00,51.10,Pasti Pas Good,DU Dispenser,"NFR, DU Dispenser, Jalur Fast Track"
2025-12-27,2025-12-27,14-284617,I,2025,"Jln Koperasi, Perawang, Kec. Tualang, Kab. Siak",Kab. Siak,,SBM Riau I Fuel,Re-CAE2,TAGE1,CERTIFIED,NOT CERTIFIED,82.5,87.22,88.71,87.56,82.50,40.93,Pasti Pas Good,,"NFR, Jalur Fast Track"
2025-12-05,2025-12-04,14-284647,I,2025,Jl.Petapahan,Kab Kampar,,SBM Riau I Fuel,DAGE,TAGE1,NOT CERTIFIED,NOT CERTIFIED,85.13,87.67,81.53,90.45,99.00,63.80,Pasti Pas Good,APAB,"NFR, APAB"
2025-12-24,2025-12-24,14-285140,I,2025,Jl. Jendral Sudirman Kepenuhan,Kab. Rokan Hulu,DODO,SBM Riau II Fuel,TAG1,TAG2,CERTIFIED,CERTIFIED,88.57,86.22,94.25,91.57,97.00,65.58,Pasti Pas Good,,
2025-12-27,2025-12-27,14-2856122,I,2025,Jl. Lintas Pekanbaru-Pasir Pangaraian,Kab Rokan Hulu,,SBM Riau II Fuel,Re-CA1,TAG1,CERTIFIED,NOT CERTIFIED,84.92,87.22,93.29,88.15,84.50,48.08,Pasti Pas Good,,"NFR, Jalur Fast Track"
2025-12-27,2025-12-27,14-285677,I,2025,Jl.Raya Ujung Batu - Pasir Pangaraian Kab.Rokan Hulu,Kab Rokan Hulu,,SBM Riau II Fuel,TAGE1,TAGE2,CERTIFIED,NOT CERTIFIED,89.73,90.33,97.26,93.60,94.50,52.81,Pasti Pas Good,,"NFR, Jalur Fast Track"
2025-12-17,2025-12-16,14-286141,I,2025,Jl. Pekanbaru-Duri KM.83 Kandis,Kab Siak,DODO,SBM Riau I Fuel,TAG3,DAG1,CERTIFIED,NOT CERTIFIED,88.96,91.67,94.25,92.49,95.00,51.80,Pasti Pas Good,,"NFR, Jalur Fast Track"
2025-12-18,2025-12-17,14-286662,I,2025,Jl.Raya Perawang Km.9 Desa Tualang,Kab Siak,DODO,SBM Riau I Fuel,TAGE3,DAGE,CERTIFIED,NOT CERTIFIED,90.82,91.67,100.00,91.99,98.00,51.30,Pasti Pas Good,,NFR
2025-12-08,2025-12-06,14-2876110,I,2025,Jl. Lintas Duri - Dumai Km.11  Kulim,Kab Bengkalis,,SBM Riau II Fuel,TAGE2,TAGE3,CERTIFIED,CERTIFIED,92.84,92.33,100.00,92.25,96.50,70.48,Pasti Pas Good,,
2025-12-08,2025-12-06,14-2876121,I,2025,Jl. Lintas Duri-Pekanbaru Km.21 Kel. Balai Raja Kec. Pinggir,Kab Bengkalis,DODO,SBM Riau II Fuel,TAGE3,DAGE,CERTIFIED,NOT CERTIFIED,88.17,83.33,100.00,87.10,96.50,60.98,Pasti Pas Good,,NFR
2025-12-15,2025-12-15,14-287695,I,2025,Jl.Lintas Duri Dumai KM.53 - Bengkalis,Kab Bengkalis,DODO,SBM Riau II Fuel,TAG2,Re-CA1,NOT CERTIFIED,NOT CERTIFIED,82.91,90.22,85.88,81.50,96.00,42.48,Basic,,NFR
2025-12-23,2025-12-22,14-288601,I,2025,Bagan Besar Dumai,Kota Dumai,DODO,SBM Riau II Fuel,TAGE3,DAGE,CERTIFIED,NOT CERTIFIED,89.97,91.67,98.99,91.73,95.00,49.30,Pasti Pas Good,,"NFR, Jalur Fast Track"
2025-12-16,2025-12-15,14-2886101,I,2025,Jl.Lintas Riau,Kab Rokan Hilir,DODO,SBM Riau II Fuel,Re-CA2,Re-CA3,NOT CERTIFIED,NOT CERTIFIED,79.57,78.89,83.52,87.14,95.50,41.73,Basic,,NFR
2025-12-09,2025-12-08,14-2886119,I,2025,Jl. Cut Nyak Dien Sembilan Dumai,Kota Dumai,DODO,SBM Riau II Fuel,DAG1,DAG2,CERTIFIED,NOT CERTIFIED,90.58,91.67,100.00,95.09,87.00,53.60,Pasti Pas Good,,"NFR, Jalur Fast Track"
2025-12-23,2025-12-22,14-288652,I,2025,"Jl. Gatot Subroto, Purnama, Dumai Barat, Kota Dumai, Riau",Kota Dumai,,SBM Riau II Fuel,Re-CAE1,TAGE1,CERTIFIED,NOT CERTIFIED,90.02,89.67,98.17,94.51,96.50,51.01,Pasti Pas Good,,NFR
2025-12-08,2025-12-08,14-288659,I,2025,Jl.Raya Dumai - Sungai Pakning,Kota Dumai,,SBM Riau II Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,89.16,82.67,98.08,94.30,99.00,61.78,Pasti Pas Good,,NFR
2025-12-10,2025-12-09,14-289137,I,2025,"JL. BINTANG UJUNG, KEL BAGAN JAWA,",Kab. Rokan Hilir,DODO,SBM Riau II Fuel,DAG1,DAG2,CERTIFIED,NOT CERTIFIED,88.1,88.33,96.17,90.04,99.00,48.48,Pasti Pas Good,,NFR
2025-12-11,2025-12-10,14-2896120,I,2025,Jl. Lintas Bagan Siapi-api,Kab Rokan Hilir,,SBM Riau II Fuel,Re-CA3,BOA1,NOT CERTIFIED,NOT CERTIFIED,61.42,52.67,67.18,68.73,84.00,26.38,Basic,"PELUMAS, Izin Prinsip","PELUMAS, NFR, Izin Prinsip"
2025-12-12,2025-12-11,14-2896128,I,2025,Jl.Lintas Riau-Sumut Bagan Batu Km.12,Kab Rokan Hilir,DODO,SBM Riau II Fuel,TAGE3,DAE,CERTIFIED,CERTIFIED,93.69,96.67,98.26,92.10,97.00,70.70,Pasti Pas Excellent,,
2025-12-15,2025-12-12,14-2896129,I,2025,JL. LINTAS PUJUD DS. PUJUD,Kab. Rokan Hilir,DODO,SBM Riau II Fuel,TAG1,Re-CA1,NOT CERTIFIED,NOT CERTIFIED,84.92,89.22,97.98,81.67,84.50,40.68,Basic,,"NFR, Jalur Fast Track"
2025-12-11,2025-12-11,14-289654,I,2025,Jl.Lintas Riau - Sumut Km.04 Kec.Bangko Pusako,Kab Rokan Hilir,DODO,SBM Riau II Fuel,TAGE3,DAGE,CERTIFIED,NOT CERTIFIED,90.48,86.67,100.00,91.44,96.50,65.30,Pasti Pas Good,,NFR
2025-12-12,2025-12-11,14-291736,I,2025,Jl.Sukarno Hatta - Tanjung Pinang,Kota Tanjung Pinang,DODO,SBM Kepulauan Riau I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,91.72,93.33,98.08,92.55,97.00,60.46,Pasti Pas Good,,"NFR, Jalur Fast Track"
2025-12-08,2025-12-06,14-292143,I,2025,JL BACHARUDDIN YUSUF PARIT 8 TEMBILAHAN HULU,Kab Indragiri Hulu,DODO,SBM Riau III Fuel,DAG2,DAG3,CERTIFIED,NOT CERTIFIED,91.72,90.67,100.00,93.66,95.00,62.71,Pasti Pas Good,,"Jalur Fast Track, NFR"
2025-12-05,2025-12-05,14-292676,I,2025,Jl.Raya Rumbai Sejuk,Kab Indragiri Hilir,,SBM Riau III Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,89.27,86.67,98.08,92.69,97.00,56.08,Pasti Pas Good,,NFR
2025-12-11,2025-12-11,14-292740,I,2025,"Jl. Ir. Sutami, Kel. Tanjung Pinang Timur",Kota Tanjung Pinang,DODO,SBM Kepulauan Riau I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,91.75,92.33,98.08,93.64,97.00,62.01,Pasti Pas Good,,"Jalur Fast Track, NFR"
2025-12-05,2025-12-04,14-293134,I,2025,"Jl.Azki Aris, Rengat",Kab Indragiri Hulu,,SBM Riau III Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,90.13,90.67,100.00,92.66,97.00,46.88,Pasti Pas Good,,NFR
2025-12-08,2025-12-08,14-2936112,I,2025,Jl. Lintas Timur Siberida,Kab Indragiri Hulu,DODO,SBM Riau III Fuel,DAG1,DAG2,CERTIFIED,NOT CERTIFIED,87.28,83.33,98.08,90.65,97.00,50.28,Pasti Pas Good,,NFR
2025-12-09,2025-12-09,14-2936131,I,2025,Jl. Raya lintas tengah Bongkal Malang,Kab Indragiri Hulu,DODO,SBM Riau III Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,88.82,88.33,97.12,93.19,97.00,48.48,Pasti Pas Good,,NFR
2025-12-11,2025-12-11,14-293637,I,2025,DS. KOTO BARU KEC. KUANSING,Kab. Kuantan Singingi,DODO,SBM Riau III Fuel,DAG1,DAG2,CERTIFIED,NOT CERTIFIED,89.77,90.67,98.08,92.89,97.00,48.68,Pasti Pas Good,,NFR
2025-12-12,2025-12-12,14-293640,I,2025,Taluk Kuantan,Kab Kuantan Singingi,,SBM Riau III Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,90.99,94.67,98.17,93.86,85.00,58.61,Pasti Pas Good,,"NFR, Jalur Fast Track"
2025-12-08,2025-12-06,14-293642,I,2025,"Jl. Lintas Timur, Simpang Granit â€“ Siberida",Kab Indragiri Hulu,DODO,SBM Riau III Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,89.38,90.67,100.00,88.05,97.00,48.68,Pasti Pas Good,,NFR
2025-12-11,2025-12-10,14-293644,I,2025,Desa Sitorajo Kuantan Tengah,Kab Kuantan Singingi,,SBM Riau III Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,89.12,90.67,98.17,89.19,97.00,49.41,Pasti Pas Good,,"NFR, Jalur Fast Track"
2025-12-10,2025-12-09,14-293651,I,2025,Jl.Jendral Sudirman Peranab _ Kab. Inhu,Kab Indragiri Hulu,,SBM Riau III Fuel,TAGE2,TAGE3,CERTIFIED,NOT CERTIFIED,87.52,83.67,99.04,90.80,97.00,48.48,Pasti Pas Good,,NFR
2025-12-04,2025-12-04,14-293656,I,2025,Jl. Lintas Timur Pematang Reba Kec. Rengat Barat,Kab Indragiri Hulu,DODO,SBM Riau III Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,91.36,92.33,97.26,92.84,99.00,60.21,Pasti Pas Good,,NFR
2025-12-09,2025-12-08,14-293688,I,2025,Jl.Lintas Timur Pangkalan Kasai,Kab Indragiri Hulu,DODO,SBM Riau III Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,91.26,96.67,99.04,93.02,97.00,42.28,Pasti Pas Good,,NFR
2025-12-16,2025-12-15,14-294705,I,2025,Jl. Ahmad Yani Muka Kuning,Kota Batam,DODO,SBM Kepulauan Riau I Fuel,TAGE2,TAGE3,CERTIFIED,NOT CERTIFIED,90.82,89.33,98.08,97.04,99.00,52.91,Pasti Pas Good,,NFR
2025-12-15,2025-12-13,14-294714,I,2025,Jl. Laksamana Bintan Sei Panas Batam,Kota Batam,DODO,SBM Kepulauan Riau I Fuel,TAGE2,TAGE3,CERTIFIED,NOT CERTIFIED,91.6,91.67,98.17,95.59,99.00,56.31,Pasti Pas Good,,NFR
2025-12-19,2025-12-18,14-294716,I,2025,"Jl.Pattimura,Kabil - Batam",Kota Batam,DODO,SBM Kepulauan Riau I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,90.77,91.67,98.17,92.35,89.00,64.31,Pasti Pas Good,,NFR
2025-12-15,2025-12-15,14-294719,I,2025,"Jl. Jend.Sudirman, Sukajadi, Batam",Kota Batam,DODO,SBM Kepulauan Riau I Fuel,TAGE3,DAGE,CERTIFIED,NOT CERTIFIED,90.37,90.67,98.17,90.89,93.00,62.51,Pasti Pas Good,,"NFR, Jalur Fast Track"
2025-12-17,2025-12-16,14-294728,I,2025,Jl. Komplek Aviari,Kota Batam,,SBM Kepulauan Riau I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,88.28,84.33,100.00,91.35,85.00,62.10,Pasti Pas Good,,NFR
2025-12-05,2025-12-04,14-294729,I,2025,"Jl. Duyung,Batu Ampar",Kota Batam,DODO,SBM Kepulauan Riau I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,86.29,84.33,98.08,89.87,95.00,40.96,Pasti Pas Good,,"NFR, Jalur Fast Track"
2025-12-15,2025-12-13,14-294733,I,2025,"Jl. R.E Martadinata,Sekupang - Batam",Kota Batam,DODO,SBM Kepulauan Riau I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,88.88,86.67,98.08,92.89,95.00,53.78,Pasti Pas Good,,NFR
2025-12-19,2025-12-18,14-294734,I,2025,"Jl.RayaBandara,Kec.Belian-Batam",Batam,DODO,SBM Kepulauan Riau I Fuel,TAGE1,TAGE2,CERTIFIED,CERTIFIED,91.45,89.33,98.17,94.39,99.00,64.21,Pasti Pas Good,,
2025-12-18,2025-12-17,14-294741,I,2025,"Jl. Letjend Suprapto, Batu Aji, Kota Batam",Kota Batam,DODO,SBM Kepulauan Riau I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,88.52,87.33,98.08,91.79,85.00,60.46,Pasti Pas Good,,"NFR, Jalur Fast Track"
2025-12-10,2025-12-09,14-294743,I,2025,"Jl.Kabil Barat, Kel.Batu Besar, Kec.Nongsa, Kota Batam",Kota Batam,DODO,SBM Kepulauan Riau I Fuel,TAGE2,TAGE3,CERTIFIED,NOT CERTIFIED,87.02,91.67,90.42,88.29,95.00,52.46,Pasti Pas Good,,NFR
2025-12-03,2025-12-03,14-294744,I,2025,"Komp.Bumi Indah, Kel.Batu Selicin , Lubuk Baja, Kota Batam",Kota Batam,DODO,SBM Kepulauan Riau I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,87.96,84.33,98.08,91.33,93.00,56.31,Pasti Pas Good,,"NFR, Jalur Fast Track"
2025-12-12,2025-12-12,14-295678,I,2025,Jl. Jake Teluk Kuantan Kab. Kuansing,Kab. Kuantan Singingi,,SBM Riau III Fuel,TAG1,TAG2,CERTIFIED,NOT CERTIFIED,89.45,92.33,97.98,91.79,97.00,43.03,Pasti Pas Good,,NFR
2025-12-05,2025-12-05,21-10102,II,2025,Jl. Trans Sumatera Kalianda,Kab Lampung Selatan,COCO,SBM Lampung I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,84.26,82.33,95.21,85.37,93.00,46.33,Pasti Pas Good,,NFR
2025-12-02,2025-12-01,21-30101,II,2025,Jl. AKBP Cek Agus,Kota Palembang,COCO,SBM Sumsel I Fuel,DAE,DAE,CERTIFIED,CERTIFIED,92.04,92.67,100.00,91.24,97.00,63.00,Pasti Pas Excellent,,
2025-12-15,2025-12-13,21-34114,II,2025,Jl. Tol KM 115 A Lampung Tengah,Kab Lampung Tengah,COCO,SBM Lampung II Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,89.54,88.33,100.00,91.85,92.00,54.60,Pasti Pas Good,,"Jalur Fast Track, NFR"
2025-12-11,2025-12-11,21-34617,II,2025,Jl. Tol kayuagung Terbanggi Besar Km. 234A,Kab Mesuji,COCO,SBM Lampung II Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,90.78,92.00,100.00,89.87,99.00,52.70,Pasti Pas Good,,NFR
2025-12-03,2025-12-03,21-35310,II,2025,Natar,Kab Lampung Selatan,,SBM Lampung I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,87.33,88.33,92.70,90.22,88.00,61.50,Pasti Pas Good,,NFR
2025-12-15,2025-12-13,21-35312,II,2025,Jl. Tol bakauheni Terbanggi Besar km. 87 A,Kab Lampung Selatan,COCO,SBM Lampung I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,90.81,93.33,100.00,89.09,93.00,56.60,Pasti Pas Good,,NFR
2025-12-12,2025-12-11,21-35319,II,2025,Jl. Tol Sumatera bakauheni-Terbanggi km 49A,Kab Lampung Selatan,COCO,SBM Lampung I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,86.41,88.33,95.44,85.25,91.00,51.50,Pasti Pas Good,,"NFR, Jalur Fast Track"
2025-12-11,2025-12-11,21-35518,II,2025,Jl. Tol Terbanggi besar Bakauheni KM 20B,Kab Lampung Selatan,COCO,SBM Lampung I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,84.67,83.00,92.15,89.68,90.00,51.50,Pasti Pas Good,,"Jalur Fast Track, NFR"
2025-12-03,2025-12-02,23-30128,II,2025,Jl. M. Isa Kel. Ilir Kec. Ilir Timur II,Kota Palembang,CODO I,SBM Sumsel I Fuel,DAE,DAE,CERTIFIED,CERTIFIED,92.29,89.67,100.00,93.65,97.00,69.50,Pasti Pas Excellent,,
2025-12-24,2025-12-24,23-31519,II,2025,"Jl.Air Perikanan Kel.Nendagung, Kec.Pagar Alam Selatan, Kab.Pagar Alam, Propinsi Sumatera Selata.",KODYA PAGAR ALAM,,SBM Sumsel II Fuel,Re-CA2,Re-CA3,NOT CERTIFIED,NOT CERTIFIED,66.51,74.11,56.30,70.53,82.00,49.16,Basic,,NFR
2025-12-18,2025-12-18,23-31616,II,2025,"Jl Gajah Mada, Kel Taba Pingin, kec lubuk linggau selatan II",Kota Lubuk Linggau,CODO I,SBM Sumsel II Fuel,TAGE2,TAGE3,CERTIFIED,NOT CERTIFIED,87.67,82.67,100.00,92.62,96.00,47.36,Pasti Pas Good,,"NFR, Jalur Fast Track"
2025-12-04,2025-12-03,23-33111,II,2025,"Jl. Yos Sudarso, Pangkalbalam",Kota Pangkal Pinang,CODO I,SBM Babel I,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,89.72,87.33,100.00,93.49,82.00,66.10,Pasti Pas Good,,"Jalur Fast Track, NFR"
2025-12-17,2025-12-17,23-34102,II,2025,"Jl. Raya Metro-Punggur, Toto Katon, Punggur",Kab Lampung Tengah,CODO I,SBM Lampung II Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,88.81,84.33,100.00,94.51,88.00,58.06,Pasti Pas Good,,"Jalur Fast Track, NFR"
